Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	BAO-1	BAO-2	BAO-3	BAN-1	BAN-2	BAN-3
tmp_001784		ATP-dependent endonuclease	CDS	1.18775443896741	1.28721783749016e-05	0.000139743416395602	273.964731684188	216.719098061652	222.019196167744	554.016568635015	598.151043094872	471.887626186267
tmp_001786		ParB N-terminal domain-containing protein	CDS	1.30906779538387	0.000206651772670658	0.00128159040176791	40.7550840521932	25.032427465982	40.8052647081093	101.576758191294	102.326867137375	61.2926665297804
tmp_001787		recombinase family protein	CDS	1.34031986740429	1.66457457382755e-05	0.000169073832558557	44.9599736766259	43.8924755567903	38.2348543327953	103.269704161149	129.116304456602	89.9618170033874
tmp_001795		DUF1493 family protein	CDS	1.49710291209061	6.99266616462724e-05	0.000535930459035237	12.9381219213312	13.716398611497	15.1011609549696	46.9792506634734	39.0862282198558	32.2939855909596
tmp_001796		hypothetical protein	CDS	1.6364930104119	0.000136529539819189	0.000914053698789486	10.350497537065	8.91565909747304	13.8159557673126	45.2863046936185	25.0327529048515	32.9530465213873
tmp_001804		polysaccharide deacetylase	CDS	1.48014450228799	0.00391963584386587	0.0135720364519563	6.14560791263231	2.7432797222994	8.9964363135989	15.2365137286941	12.7359620042227	22.0785411693295
tmp_001812		DUF5594 family protein	CDS	2.06610470690667	0.00139689152230957	0.00588919373321808	0.646906096066559	8.57274913218561	8.67513501668466	27.5103720101421	21.5193840761004	26.032906751896
tmp_001823		ATP-binding protein	CDS	1.01637505076091	0.026490172172049	0.0630221147415461	6.14560791263231	4.11491958344909	4.49821815679945	10.5809123115931	10.9792775898471	8.5677920955607
tmp_001842		heme biosynthesis protein HemY	CDS	-1.791840275894	0.000536725278941229	0.00272340346577392	64.3671565586227	43.8924755567903	44.339578974166	4.23236492463724	21.0802129725065	18.4537060519769
tmp_001843	hemDX	fused uroporphyrinogen-III synthase HemD/membrane protein HemX	CDS	-1.96433594507201	1.85430830247478e-06	3.10158733980716e-05	200.2174367326	184.485561324634	220.733990980087	29.6265544724607	67.6323499534584	57.6678314124278
tmp_001844	hemC	hydroxymethylbilane synthase	CDS	-1.36805412021596	7.1388409119246e-06	8.91920877925373e-05	314.396362688348	321.306637474317	332.225541009331	96.0746837892654	155.027399568642	123.903454920416
tmp_001858		superoxide dismutase family protein	CDS	-1.04336680342972	0.0494113341439444	0.104586645024384	10.6739505850982	4.80073951402394	13.1733531734841	2.96265544724607	4.83088213953274	5.93154837384972
tmp_001860		OmpA family protein	CDS	-1.50486380951273	7.24853855836232e-06	8.99063900898321e-05	120.971439964447	124.819227364623	124.022300608899	31.7427369347793	54.0180457420479	44.4866128038729
tmp_001861	metG	methionine--tRNA ligase	CDS	-1.01749930428258	6.37789245826545e-05	0.000499245088005992	224.152962287063	234.893326221886	234.871248044314	115.543562442597	95.3001294798732	131.482655620335
tmp_001862		mechanosensitive ion channel	CDS	-1.75103204484778	0.00275909476782386	0.0102148173271633	28.7873212749619	19.5458680213832	22.8123920809115	1.26970947739117	11.8576197970349	7.90873116513296
tmp_001879		IS110 family transposase	CDS	-2.67480040326301	0.000226152405756381	0.00136944882495167	16.4961054496973	10.6302089239102	8.9964363135989	0.846472984927449	3.51336882875109	1.31812186085549
tmp_001880		oxidoreductase	CDS	-1.77692388918841	0.000229470270372985	0.00138301624221277	47.8710511089254	32.5764467023053	27.310610237711	9.31120283420193	16.2493308329738	6.26107883906359
tmp_001881		NAD(P)-dependent oxidoreductase	CDS	-2.00512420364773	1.27129471432491e-05	0.000139374396018505	46.9006919648256	37.7200961816167	30.8449245037677	6.77178387941959	10.5401064862533	11.2040358172717
tmp_001882		hypothetical protein	CDS	-1.3385730517649	0.000536185374330994	0.00272335499227463	22.9651664103629	25.3753374312694	24.4188985654827	8.88796634173821	10.9792775898471	8.89732256077458
tmp_001883		SDR family NAD(P)-dependent oxidoreductase	CDS	-2.13894070825564	3.3779776244683e-06	4.97388633075586e-05	289.167024941752	227.006397020275	217.842279307859	27.5103720101421	79.0507986468994	59.9745446689249
tmp_001884		hypothetical protein	CDS	-2.08286630519096	4.44908014351072e-05	0.000377494658411535	42.3723492923596	27.432797222994	42.4117711926805	4.23236492463724	11.8576197970349	10.2154444216301
tmp_001885		SDR family oxidoreductase	CDS	-1.94048560165007	6.2443237232598e-05	0.000493301574137524	25.8762438426624	18.1742281602335	21.5271868932545	5.07883790956469	4.83088213953274	6.92013976949134
tmp_001886		fatty acid--CoA ligase family protein	CDS	-2.34319627998417	8.92050572259723e-08	3.36444173759752e-06	78.599090672087	65.1528934046107	82.2531320100471	13.9668042513029	14.9318175221921	15.487931865052
tmp_001887		hypothetical protein	CDS	-2.51794299417784	4.96282196634059e-06	6.8321959241713e-05	61.7795321743564	59.3234239947244	69.7223814303915	4.23236492463724	17.1276730401615	11.8630967476994
tmp_001896		cell division protein ZapA	CDS	-1.27672993926913	5.31866529271117e-06	7.24438893317556e-05	1562.92512809681	1429.93455524856	1555.09827706495	582.796650122548	771.623629014457	522.964848294417
tmp_001924		aromatic ring-hydroxylating dioxygenase subunit alpha	CDS	1.05119449478936	0.0287659345930306	0.0674797049498456	6.79251400869887	3.77200961816167	7.71123112594192	18.6224056684039	8.34425096828383	11.2040358172717
tmp_001927		DUF2891 domain-containing protein	CDS	1.08605023629369	0.0145651258082195	0.0388529459871205	8.40977924886527	6.17237937517364	4.49821815679945	11.0041488040568	12.2967909006288	17.1355841911214
tmp_001928		DUF979 domain-containing protein	CDS	1.41709764881781	0.00432969156411146	0.014743346274345	8.40977924886527	5.14364947931137	6.74732723519918	25.8174260402872	8.78342207187771	19.7718279128324
tmp_001929		DUF969 domain-containing protein	CDS	1.53034398107669	0.00204677370110399	0.00801692063704729	5.17524876853248	3.08618968758682	6.74732723519918	16.929459698549	15.8101597293799	11.2040358172717
tmp_001930		DUF3396 domain-containing protein	CDS	2.04025408514212	3.35134279437362e-07	9.01289862821219e-06	15.8491993536307	17.4884082296586	16.7076674395408	71.9502037188331	63.6798100211134	70.5195195557689
tmp_001931		nuclease	CDS	2.79911040884468	1.55551750011497e-07	5.05543187537365e-06	9.70359144099839	8.57274913218561	8.67513501668466	85.4937714776723	57.531414570799	45.8047346647284
tmp_001932		PAAR domain-containing protein	CDS	2.05412495377456	0.000105983770675472	0.000747564096728775	6.14560791263231	2.7432797222994	4.49821815679945	22.0082976081137	17.1276730401615	17.1355841911214
tmp_001933		TauD/TfdA family dioxygenase	CDS	1.44702709488288	0.000402346205170711	0.00217021823902479	10.350497537065	19.5458680213832	16.0650648457123	38.0912843217352	30.741977251572	56.0201790863585
tmp_001934		GNAT family N-acetyltransferase	CDS	2.01888883400795	0.00161299726956579	0.00662437547948213	11.3208566811648	3.77200961816167	1.60650648457123	16.929459698549	32.0594905623537	19.4422974476185
tmp_001935		LysR family transcriptional regulator	CDS	1.73750216325583	0.000957756559680196	0.00431789283051607	3.88143657639936	2.7432797222994	4.8195194537137	14.8132772362304	14.0534753150043	9.8859139564162
tmp_001939		hypothetical protein	CDS	3.13576738217182	3.83357755736336e-09	3.71423033152091e-07	13.5850280173977	22.9749676742574	23.7762959716542	166.331941538244	210.802129725065	154.220257720093
tmp_001940		SDR family NAD(P)-dependent oxidoreductase	CDS	1.26819948701244	0.0021500733456027	0.00833254839975084	11.3208566811648	7.88692920161076	7.71123112594192	15.6597502211578	22.8368973868821	26.3624372171099
tmp_001942		acetylornithine transaminase	CDS	2.40118356889746	1.18199382860164e-07	4.12893762576151e-06	53.0462998774579	53.1510446195508	55.2638230692504	403.767613810393	192.796114477716	257.033762866821
tmp_001950	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	CDS	-1.00178343186764	0.000167795704419473	0.00108654595484741	198.600171492434	217.747827957515	199.849406680661	104.116177146076	77.7332853361178	125.221576781272
tmp_001958		fatty acid desaturase	CDS	-1.47826710977738	1.54981990730928e-07	5.05543187537365e-06	10155.1318960528	8506.91041885043	8651.358720713	2843.72599286376	3455.83741418029	3503.5679061539
tmp_001971		multicopper oxidase family protein	CDS	-1.62741178896063	8.97621262026992e-08	3.36444173759752e-06	791.166155489402	864.13311252431	834.419468086298	261.983388835045	267.89437319227	275.816999384012
tmp_001972		hypothetical protein	CDS	1.13931300585229	4.97670997265618e-05	0.000409541758166498	159.78580572844	238.32242587476	221.376593573916	422.390019478797	525.248639898287	417.185568960764
tmp_001974	icd	NADP-dependent isocitrate dehydrogenase	CDS	-1.21897668707046	7.64999673906316e-05	0.000572634595555238	1799.69275925717	2242.97408294504	2195.77306311196	1198.60574665727	599.02938530206	882.153055377539
tmp_001999		hypothetical protein	CDS	2.38325655091876	0.00630912041232978	0.0199302622854292	3.88143657639936	0.342909965287424	1.28520518765699	15.6597502211578	2.19585551796943	11.5335662824856
tmp_002006		hypothetical protein	CDS	1.4207109469555	0.00412912643094087	0.0141921447274976	6.14560791263231	3.77200961816167	6.74732723519918	12.6970947739117	10.1009353826594	21.7490107041156
tmp_002008		hypothetical protein	CDS	2.0699747113444	0.00383400676289199	0.0133656651238631	1.94071828819968	1.3716398611497	0.96390389074274	2.96265544724607	7.02673765750217	8.23826163034683
tmp_002013		hypothetical protein	CDS	1.81046551716612	0.000510247696673176	0.00262012192241676	9.70359144099839	5.48655944459879	3.21301296914247	22.0082976081137	26.3502662156331	16.8060537259075
tmp_002014		slipin family protein	CDS	1.38578141444024	0.000412832350385687	0.00221725278467649	12.6146688732979	11.316028854485	8.35383371977041	33.0124464121705	25.9110951120393	25.7033762866821
tmp_002031	ybaK	Cys-tRNA(Pro) deacylase	CDS	1.40361388765564	0.00221989795172842	0.0085579399265206	3.88143657639936	7.88692920161076	9.6390389074274	16.929459698549	18.0060152473493	21.7490107041156
tmp_002043		cyclopropane-fatty-acyl-phospholipid synthase family protein	CDS	-1.13995830970583	0.000357733241383002	0.00196483797790152	1151.16939795044	1498.51654830604	1495.3362358389	906.995803349761	412.381666274659	561.51991272444
tmp_002048	kynB	arylformamidase	CDS	2.49552717566011	1.24917579584227e-05	0.000137620801490056	4.52834267246592	6.17237937517364	2.89171167222822	34.2821558895617	21.0802129725065	21.7490107041156
tmp_002058	xylB	xylulokinase	CDS	-1.92568990534703	0.0076568789386936	0.0232651321598767	10.9974036331315	5.48655944459879	3.53431426605671	1.6929459698549	2.63502662156331	0.98859139564162
tmp_002059		sugar-binding transcriptional regulator	CDS	-2.44211773673161	9.4150295176133e-07	1.90339277846237e-05	34.2860230915277	32.5764467023053	42.4117711926805	6.77178387941959	7.02673765750217	6.26107883906359
tmp_002063	ugpC	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	CDS	-1.10470638196591	0.0446837858477261	0.096560902615064	8.73323229689855	5.82946940988622	6.10472464137068	2.53941895478235	2.19585551796943	4.61342651299423
tmp_002072		metal ABC transporter solute-binding protein	CDS	1.04553235560105	0.0118524194077833	0.032862944740263	7.76287315279871	13.716398611497	14.1372570642268	14.8132772362304	25.4719240084454	32.9530465213873
tmp_002089		sterol desaturase family protein	CDS	1.29327519798305	0.00605573707091916	0.0192665488594609	4.52834267246592	6.51528934046106	3.85561556297096	11.4273852965206	10.5401064862533	14.4993404694104
tmp_002103		nuclear transport factor 2 family protein	CDS	1.50792406410359	2.81485461057512e-05	0.000261379356696261	21.0244481221632	34.2909965287424	38.2348543327953	79.5684605831802	83.8816807864322	102.483974681515
tmp_002104		hydrolase	CDS	1.7707244565759	0.00266334031836738	0.00990315172687654	4.8517957204992	3.42909965287424	8.03253242285616	7.19502037188331	28.5461217336026	20.4308888432601
tmp_002115	sucD	succinate--CoA ligase subunit alpha	CDS	-1.13362923710038	0.000114772834367548	0.00079535560658213	884.64408637102	1118.57230676758	1191.38520895803	648.398306454426	368.025384811676	439.593640595307
tmp_002116	sucC	ADP-forming succinate--CoA ligase subunit beta	CDS	-1.06554667756351	3.20597422064684e-05	0.000287306764799677	1768.96471969401	1869.20222078175	2038.65672892089	1041.16177146076	713.653043340064	957.286001446302
tmp_002125		hypothetical protein	CDS	1.10632583531911	8.22535227718905e-05	0.000609483173785942	70.1893114232217	53.8368645501256	55.2638230692504	137.55186005071	140.973924253637	108.08599259015
tmp_002126		DUF4868 domain-containing protein	CDS	1.20627102532758	3.75074682284184e-05	0.000329232221116117	198.600171492434	134.42070639267	154.545923815753	413.502053137059	408.429126342314	303.827088927191
tmp_002127		IS3 family transposase	CDS	1.85976337176027	0.000123219503096213	0.000844769223496736	5.82215486459904	6.51528934046106	10.2816415012559	34.7053923820254	29.4244639407903	18.7832365171908
tmp_002128		hypothetical protein	CDS	1.53556564208277	5.62189189132329e-06	7.51781637029821e-05	56.9277364538572	46.6357552790897	41.1265660050236	147.70953586984	163.810821640519	108.745053520578
tmp_002129		HNH endonuclease	CDS	1.37467793163948	5.50468655910845e-06	7.39962447147171e-05	184.368237378969	146.42255517773	167.397975692322	515.92528431328	423.360943864506	353.256658709272
tmp_002134		metalloregulator ArsR/SmtB family transcription factor	CDS	2.16085466472995	1.26245548677092e-07	4.35081135877091e-06	30.081133467095	29.4902570147185	20.884584299426	132.473022141146	101.887696033781	125.551107246486
tmp_002135		glyoxalase/bleomycin resistance/dioxygenase family protein	CDS	1.84665501718068	8.26470184005063e-05	0.000610636603577842	6.46906096066559	4.45782954873652	6.42602593828493	21.1618246231862	18.8843574545371	22.7376020997573
tmp_002136	arsB	ACR3 family arsenite efflux transporter	CDS	1.47482798897569	2.76002626989924e-06	4.29820822851402e-05	45.9303328207257	52.8081346542634	51.7295088031937	123.161819306944	131.751331078166	163.117580280867
tmp_002150		CerR family C-terminal domain-containing protein	CDS	1.66773564638871	0.000304719141131097	0.00171759911054685	10.6739505850982	5.48655944459879	8.9964363135989	19.0456421608676	26.789437319227	34.2711683822428
tmp_002153		efflux transporter outer membrane subunit	CDS	1.70711563216244	0.0217714349495953	0.0539818051502521	3.55798352836608	1.3716398611497	0.321301296914247	5.07883790956469	7.90507986468994	4.61342651299423
tmp_002156		FCD domain-containing protein	CDS	3.22161449864369	4.9224472387594e-05	0.000405726590225193	0.646906096066559	2.05745979172455	1.28520518765699	9.31120283420193	19.7626996617249	9.22685302598845
tmp_002157	dgoD	galactonate dehydratase	CDS	1.00622616119448	0.00102679492824458	0.00458087919768541	22.3182603142963	24.3466075354071	26.6680076438825	45.2863046936185	42.160425945013	59.6450142037111
tmp_002162		hypothetical protein	CDS	-2.00846383285469	0.00166420965390071	0.00677156622248825	9.70359144099839	7.20110927103591	6.74732723519918	1.26970947739117	1.75668441437554	2.63624372171099
tmp_002163		ferritin-like domain-containing protein	CDS	-1.09088034217936	1.44205137299323e-05	0.000151740446727874	797.311763402035	657.70131342128	709.433263586656	344.514504865472	358.363620532611	313.383472418394
tmp_002166		hypothetical protein	CDS	-2.12258016500755	2.08943308859615e-06	3.41695506686027e-05	77.9521845760204	94.9860603846166	123.700999311985	19.4688786533313	16.2493308329738	31.6349246605318
tmp_002168	glpD	glycerol-3-phosphate dehydrogenase	CDS	-1.42861105564932	9.1804493668813e-05	0.000663966302801908	539.843137167544	761.260122938082	704.613744132943	369.062221428368	155.905741775829	220.126350762867
tmp_002197		KUP/HAK/KT family potassium transporter	CDS	1.42089657421704	0.000440017512507101	0.00233823494155828	10.6739505850982	8.22983916689819	8.03253242285616	24.1244800704323	27.6677795264148	20.760419308474
tmp_002198		ABC transporter ATP-binding protein/permease	CDS	1.18857703896753	0.0013759961531675	0.00580586708834439	14.5553871614976	10.6302089239102	9.31773761051315	27.0871355176784	25.0327529048515	26.6919676823237
tmp_002205		acyl-CoA dehydrogenase C-terminal domain-containing protein	CDS	1.4589753966186	9.23941834364862e-07	1.88271480931094e-05	188.896580051435	235.236236187173	192.780778148548	599.302873328634	516.026046722816	580.632679706845
tmp_002206		TetR/AcrR family transcriptional regulator	CDS	1.53670462901216	3.06396191304534e-06	4.60042234604908e-05	78.9225437201203	59.6663339600119	67.1519710550775	159.13692116636	247.253331323358	191.127669824047
tmp_002214		SCP2 sterol-binding domain-containing protein	CDS	-1.31695514716647	8.2890321270755e-05	0.000611001935672929	58.8684547420569	64.1241635087484	56.8703295538216	19.892115145795	30.3028061479781	22.0785411693295
tmp_002222	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	CDS	-1.01035732308393	0.000583907479211574	0.00290821038385202	56.2808303577907	74.0685525020837	59.4407399291356	35.9751018594166	28.5461217336026	29.6577418692486
tmp_002225		RidA family protein	CDS	-1.42829457164944	0.00827101500948369	0.0247071914332163	10.6739505850982	22.2891477436826	17.9928726271978	2.53941895478235	5.27005324312663	10.5449748868439
tmp_002229		DJ-1/PfpI family protein	CDS	-1.09769836259534	0.000654913386412217	0.0031967492768315	46.253785868759	78.8692920161076	75.8271060717622	34.7053923820254	28.1069506300087	30.9758637301041
tmp_002238		polysaccharide biosynthesis/export family protein	CDS	1.40228297288626	0.039963998654499	0.0877768481082961	0.970359144099839	3.77200961816167	1.28520518765699	3.38589193970979	4.83088213953274	7.57920069991909
tmp_002241		Crp/Fnr family transcriptional regulator	CDS	-1.70649893087643	0.0236113953509698	0.0574618555105354	7.11596705673215	11.316028854485	11.2455453919986	6.34854738695586	0	2.63624372171099
tmp_002249		phosphatase PAP2 family protein	CDS	1.12895895555464	0.00326655423019673	0.011729899281161	10.0270444890317	9.25856906276046	10.6029427981701	19.892115145795	28.1069506300087	17.7946451215492
tmp_002250		glycosyltransferase family 4 protein	CDS	2.11585673750223	0.000890644472129604	0.0040798031796481	4.52834267246592	1.02872989586227	3.53431426605671	8.46472984927449	15.370988625786	16.1469927954798
tmp_002251		drug:proton antiporter	CDS	2.36338709882557	0.0193611313582718	0.049047562666367	0	0	2.24910907839973	4.23236492463724	5.27005324312663	2.96577418692486
tmp_002252		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	CDS	2.07742018617553	0.00280998699605457	0.0103435722041149	1.94071828819968	3.42909965287424	0.642602593828493	8.04149335681076	6.1483954503144	11.2040358172717
tmp_002255		EAL domain-containing protein	CDS	2.72747568007584	1.1720376660393e-05	0.000130835074241561	1.94071828819968	3.08618968758682	6.10472464137068	29.6265544724607	25.4719240084454	19.7718279128324
tmp_002258		DUF3857 domain-containing protein	CDS	1.70140534218869	0.00414465437144316	0.0142264707201609	1.94071828819968	3.77200961816167	2.57041037531397	12.273858281448	8.78342207187771	6.26107883906359
tmp_002263		MarR family transcriptional regulator	CDS	1.77856733857648	0.00206342290276727	0.00805763665317197	2.91107743229952	2.05745979172455	2.24910907839973	8.46472984927449	8.78342207187771	7.90873116513296
tmp_002264		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	-2.02529510907562	0.00133735889355692	0.00569903561694172	7.76287315279871	7.88692920161076	10.6029427981701	2.96265544724607	2.19585551796943	1.31812186085549
tmp_002272	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	CDS	1.34018155323489	0.0225331140676961	0.0554420415609102	2.58762438426624	6.51528934046106	1.92780778148548	9.73443932666566	6.1483954503144	11.8630967476994
tmp_002273	rfbB	dTDP-glucose 4,6-dehydratase	CDS	1.78387437912489	0.000357765045635428	0.00196483797790152	4.8517957204992	5.48655944459879	7.06862853211342	28.3568449950695	13.1751331078166	18.7832365171908
tmp_002275		IS5 family transposase	CDS	1.64772669460775	1.64389711400824e-05	0.000167821305774003	23.9355255544627	22.2891477436826	31.8088283945104	104.53941363854	59.2880989851746	81.0644944426128
tmp_002287		MFS transporter	CDS	-1.57080024887279	6.77142712810176e-06	8.62810876000063e-05	78.2756376240537	103.558809516802	86.1087475730181	25.8174260402872	27.6677795264148	36.2483511735261
tmp_002301	raiA	ribosome-associated translation inhibitor RaiA	CDS	-1.08286174629344	5.31640252931742e-05	0.000433328999810237	2789.13563319097	3492.19508648713	3777.86064911771	1986.24885913226	1304.77734877743	1457.84277810618
tmp_002303	hprK	HPr(Ser) kinase/phosphatase	CDS	1.440947455925	3.89471340609051e-05	0.000337826914531669	39.4612718600601	54.8655944459879	64.2602593828493	188.340239146357	108.036091484096	134.44842980726
tmp_002326		hypothetical protein	CDS	-2.40016035930072	8.13352069401547e-09	5.91556532435767e-07	1276.34572753932	1282.82618014025	1421.75823884554	184.954347206648	267.89437319227	300.861314740266
tmp_002327		cytochrome ubiquinol oxidase subunit I	CDS	-2.54425992818791	3.59599213917011e-09	3.55104223743048e-07	11209.9122856894	11879.087017487	12178.6043582376	2365.89199287222	1371.09218542011	2308.6904392884
tmp_002328	cydB	cytochrome d ubiquinol oxidase subunit II	CDS	-2.67254002943671	1.05378873840708e-09	1.38380355896222e-07	2215.32992597993	2647.95075194949	2572.98078568929	399.958485378219	305.223916997751	460.683590368995
tmp_002329	cydX	cytochrome bd-I oxidase subunit CydX	CDS	-2.30789479142068	2.52759555420951e-08	1.39627364443935e-06	691.866069743185	720.110927103591	737.70777771511	106.655596100859	140.973924253637	185.855182380625
tmp_002345		hypothetical protein	CDS	1.30563185717023	0.000564095507968343	0.00283150580001705	40.7550840521932	18.1742281602335	34.3792387698244	98.6141027440478	74.6590876109606	58.3268923428556
tmp_002350		HAMP domain-containing histidine kinase	CDS	1.34646798847066	4.45495156762201e-05	0.000377494658411535	37.8440066198937	24.3466075354071	29.2384180191964	73.2199131962243	86.9558785115894	72.826232812266
tmp_002353		ABC transporter permease	CDS	1.39916912928219	0.0108173077243697	0.0304867591463437	2.91107743229952	5.82946940988622	3.21301296914247	8.46472984927449	15.8101597293799	7.57920069991909
tmp_002356		methyl-accepting chemotaxis protein	CDS	3.0016961769492	3.40129783204804e-08	1.68864557231092e-06	8.73323229689855	10.9731188891976	12.2094492827414	115.120325950133	71.1457187822095	70.5195195557689
tmp_002359	cyoE	heme o synthase	CDS	-1.27620619863528	3.46168990916206e-06	5.07879362387062e-05	441.513410565427	413.549418136634	383.955049812525	157.443975196505	174.350928126773	179.594103541561
tmp_002363		twin transmembrane helix small protein	CDS	-1.02157415437618	0.000257963173950774	0.001498462554567	155.257463055974	158.42440396279	191.816874257805	60.0995819298489	100.131011619406	88.6436951425319
tmp_002372		ComF family protein	CDS	1.56682409551312	0.0231376019680704	0.0565769457647816	0.646906096066559	1.71454982643712	1.28520518765699	3.80912843217352	3.95253993234497	3.29530465213873
tmp_002374		O-acetyl-ADP-ribose deacetylase	CDS	-1.52624860576863	0.0116817788210626	0.0324423657361583	7.76287315279871	6.51528934046106	8.67513501668466	1.26970947739117	4.39171103593886	2.30671325649711
tmp_002424		D-alanyl-D-alanine carboxypeptidase	CDS	-1.08158322438243	0.000248041680400198	0.00145565031869145	460.920593447424	634.726345747023	676.981832598317	353.40247120721	201.579536549594	282.407608688289
tmp_002435		biotin--[acetyl-CoA-carboxylase] ligase	CDS	1.12581319563356	0.0399196975667239	0.0877515612179483	2.26417133623296	4.11491958344909	2.89171167222822	6.77178387941959	4.83088213953274	8.5677920955607
tmp_002439		ferritin-like domain-containing protein	CDS	-1.24574204772975	1.05591455192697e-06	2.08543124005577e-05	2772.63952774127	2686.0137580964	2805.92422595211	1153.74267845611	1238.02334103116	1093.38208357963
tmp_002447		DUF3567 domain-containing protein	CDS	1.22563751172535	1.75156508692061e-06	2.95882154624496e-05	963.243177043107	1068.16454187033	1168.57281687711	2491.59323113394	2560.80670505595	2431.27577234796
tmp_002448		homocysteine S-methyltransferase family protein	CDS	1.241458130595	0.000293510476150333	0.00167207557035236	58.8684547420569	84.6987614259938	68.1158749458203	217.966793618818	99.2526694122182	182.8894081937
tmp_002458		ATP-binding cassette domain-containing protein	CDS	1.3429265098229	0.000776773790037441	0.00367964336885817	9.05668534493183	18.1742281602335	15.4224622518838	31.7427369347793	46.112965877358	30.6463332648902
tmp_002459		MBL fold metallo-hydrolase	CDS	1.04600029947664	0.00254352719998315	0.00955450780681307	25.8762438426624	19.2029580560958	22.8123920809115	30.8962639498519	62.8014678139257	46.79332606037
tmp_002463		SDR family oxidoreductase	CDS	-1.24659303601596	0.00517551089463091	0.0169924862173464	16.8195584977305	12.3447587503473	13.8159557673126	4.65560141710097	5.27005324312663	7.90873116513296
tmp_002464		YchJ family protein	CDS	-1.81077625626405	0.00443409602423863	0.0150402085365376	7.76287315279871	6.51528934046106	7.06862853211342	2.53941895478235	2.63502662156331	0.98859139564162
tmp_002478		EAL domain-containing protein	CDS	1.59946202464755	0.0225794935741627	0.0555029676894809	0.646906096066559	2.7432797222994	1.28520518765699	4.23236492463724	6.58756655390829	3.62483511735261
tmp_002483		indolepyruvate ferredoxin oxidoreductase family protein	CDS	4.17031863217801	4.86842932401525e-07	1.14844962091397e-05	2.91107743229952	1.71454982643712	0.321301296914247	23.2780070855048	35.5728593911047	32.2939855909596
tmp_002487	dapA	4-hydroxy-tetrahydrodipicolinate synthase	CDS	2.87186539554932	8.16995714703391e-06	9.82499530445412e-05	2.58762438426624	2.05745979172455	3.53431426605671	13.5435677588392	27.6677795264148	19.7718279128324
tmp_002488		hypothetical protein	CDS	1.78247120188107	5.61274076966513e-06	7.51781637029821e-05	50.4586754931916	40.1204659386287	64.5815606797636	248.016584583742	138.778068735668	147.959178881029
tmp_002494		VOC family protein	CDS	1.38500807621013	0.000614987472348186	0.00303348002003393	10.6739505850982	11.316028854485	8.35383371977041	21.5850611156499	34.2553460803231	23.7261934953989
tmp_002496		hydroxymethylglutaryl-CoA lyase	CDS	1.32286473893626	0.00579891129800822	0.0185992564117878	3.55798352836608	6.85819930574849	6.74732723519918	9.73443932666566	15.370988625786	17.7946451215492
tmp_002497		YbaK/EbsC family protein	CDS	1.3858988276783	0.0303014971211728	0.070184117148048	2.26417133623296	1.71454982643712	0.96390389074274	4.23236492463724	3.51336882875109	5.27248744342197
tmp_002499		DMT family transporter	CDS	2.22088821651522	0.00032914058061732	0.00182717500699453	1.94071828819968	2.05745979172455	1.92780778148548	9.31120283420193	9.2225931754716	9.55638349120233
tmp_002500		Lrp/AsnC family transcriptional regulator	CDS	1.48466549640678	0.000489977313863396	0.00254659261810581	6.14560791263231	9.25856906276046	9.31773761051315	23.7012435779686	18.4451863509432	27.0214981475376
tmp_002501		alpha/beta hydrolase	CDS	1.77165676119145	0.000307099347031175	0.00172722360022463	4.20488962443264	7.54401923632334	4.8195194537137	14.3900407437666	19.7626996617249	22.4080716345434
tmp_002507		phosphodiesterase	CDS	1.13847756131969	0.00966401949556088	0.0278738585013989	10.350497537065	12.0018487850599	4.17691685988521	19.0456421608676	18.8843574545371	20.4308888432601
tmp_002519		helix-turn-helix domain-containing protein	CDS	1.06303701834256	0.0113182970260228	0.0315804825343494	5.82215486459904	6.85819930574849	5.78342334445644	13.5435677588392	14.0534753150043	11.2040358172717
tmp_002520		hypothetical protein	CDS	1.54776284827814	0.0075894245220678	0.0231011825256776	3.55798352836608	2.7432797222994	2.57041037531397	12.6970947739117	5.27005324312663	8.23826163034683
tmp_002521		DUF4148 domain-containing protein	CDS	1.73787390840576	0.0352235074570375	0.0792258917178658	1.94071828819968	1.3716398611497	0	3.38589193970979	3.95253993234497	3.95436558256648
tmp_002522	gorA	glutathione-disulfide reductase	CDS	1.35211084318468	0.000527046118513075	0.00268756883670768	10.0270444890317	8.91565909747304	13.4946544703984	23.2780070855048	29.4244639407903	30.3168027996763
tmp_002525		divalent metal cation transporter	CDS	1.61203557675468	0.0208864995384109	0.0521400948613222	2.58762438426624	0.685819930574849	1.60650648457123	7.61825686434704	3.0741977251572	4.61342651299423
tmp_002529		hypothetical protein	CDS	1.07327648667523	0.0174139338044867	0.0447550300730926	5.82215486459904	5.48655944459879	6.74732723519918	13.5435677588392	16.6885019365677	8.23826163034683
tmp_002530		hypothetical protein	CDS	2.26170933240572	3.35241214798156e-07	9.01289862821219e-06	13.908481065431	18.8600480908083	11.8881479858271	74.9128591660792	62.8014678139257	76.4510679296186
